record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
MaurerMJ201829897404,article,"Maurer, MJ and Habermann, TM and Shi, Q and Schmitz, N and Cunningham, D and Pfreundschuh, M and Seymour, JF and Jaeger, U and Haioun, C and Tilly, H and Ghesquieres, H and Merli, F and Ziepert, M and Herbrecht, R and Flament, J and Fu, T and Flowers, CR and Coiffier, B",2018,Progression-free survival at 24 months (PFS24) and subsequent outcome for patients with diffuse large B-cell lymphoma (DLBCL) enrolled on randomized clinical trials.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdy203,29897404,,,,,,
HaraT201829882279,article,"Hara, T and Yoshikawa, T and Goto, H and Sawada, M and Yamada, T and Fukuno, K and Kasahara, S and Shibata, Y and Matsumoto, T and Mabuchi, R and Nakamura, N and Nakamura, H and Ninomiya, S and Kitagawa, J and Kanemura, N and Nannya, Y and Katsumura, N and Takahashi, T and Kito, Y and Takami, T and Miyazaki, T and Takeuchi, T and Shimizu, M and Tsurumi, H",2018,"R-THP-COP versus R-CHOP in patients younger than 70 years with untreated diffuse large B cell lymphoma: A randomized, open-label, noninferiority phase 3 trial.",Hematological oncology,,10.1002/hon.2524,29882279,,,,,,
DhrsenU201829750632,article,"Dührsen, U and Müller, S and Hertenstein, B and Thomssen, H and Kotzerke, J and Mesters, R and Berdel, WE and Franzius, C and Kroschinsky, F and Weckesser, M and Kofahl-Krause, D and Bengel, FM and Dürig, J and Matschke, J and Schmitz, C and Pöppel, T and Ose, C and Brinkmann, M and La Rosée, P and Freesmeyer, M and Hertel, A and Höffkes, HG and Behringer, D and Prange-Krex, G and Wilop, S and Krohn, T and Holzinger, J and Griesshammer, M and Giagounidis, A and Raghavachar, A and Maschmeyer, G and Brink, I and Bernhard, H and Haberkorn, U and Gaska, T and Kurch, L and van Assema, DME and Klapper, W and Hoelzer, D and Geworski, L and Jöckel, KH and Scherag, A and Bockisch, A and Rekowski, J and Hüttmann, A",2018,"Positron Emission Tomography-Guided Therapy of Aggressive Non-Hodgkin Lymphomas (PETAL): A Multicenter, Randomized Phase III Trial.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2017.76.8093,29750632,,,,,,
BurggraaffCN201829728515,article,"Burggraaff, CN and Cornelisse, AC and Hoekstra, OS and Lugtenburg, PJ and De Keizer, B and Arens, AIJ and Celik, F and Huijbregts, JE and De Vet, HCW and Zijlstra, JM",2018,Interobserver Agreement of Interim and End-of-Treatment <sup>18</sup>F-FDG PET/CT in Diffuse Large B-Cell Lymphoma: Impact on Clinical Practice and Trials.,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",,10.2967/jnumed.118.210807,29728515,,,,,,
IacoboniG201829659676,article,"Iacoboni, G and Zucca, E and Ghielmini, M and Stathis, A",2018,Methodology of clinical trials evaluating the incorporation of new drugs in the first-line treatment of patients with diffuse large B-cell lymphoma (DLBCL): a critical review.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdy113,29659676,,,,,,
BeygiS201829616868,article,"Beygi, S and Sadashiv, S and Reilly, JB and Khan, C and Lister, J",2018,Frontline treatment of diffuse large B-cell lymphoma in elderly: a systematic review of clinical trials in post-rituximab era.,Leukemia & lymphoma,,10.1080/10428194.2018.1443332,29616868,,,,,,
LakshmaiahKC201829569279,article,"Lakshmaiah, KC and Asati, V and Babu K, G and D, L and Jacob, LA and M C, SB and K N, L and L K, R and A H, R and Saldanha, S and Koppaka, D and Patidar, R and C S, P",2018,Role of prephase treatment prior to definitive chemotherapy in patients with diffuse large B-cell lymphoma.,European journal of haematology,,10.1111/ejh.13068,29569279,,,,,,
WitzigTE201829253068,article,"Witzig, TE and Tobinai, K and Rigacci, L and Ikeda, T and Vanazzi, A and Hino, M and Shi, Y and Mayer, J and Costa, LJ and Bermudez Silva, CD and Zhu, J and Belada, D and Bouabdallah, K and Kattan, JG and Kuruvilla, J and Kim, WS and Larouche, JF and Ogura, M and Ozcan, M and Fayad, L and Wu, C and Fan, J and Louveau, AL and Voi, M and Cavalli, F",2018,Adjuvant everolimus in high-risk diffuse large B-cell lymphoma: final results from the PILLAR-2 randomized phase III trial.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdx764,29253068,,,,,,
DaviesA201729222268,article,"Davies, A",2017,Tailoring front-line therapy in diffuse large B-cell lymphoma: who should we treat differently?,Hematology. American Society of Hematology. Education Program,,10.1182/asheducation-2017.1.284,29222268,,,,,,
ChenQ201829065744,article,"Chen, Q and Staton, AD and Ayer, T and Goldstein, DA and Koff, JL and Flowers, CR",2018,Exploring the potential cost-effectiveness of precision medicine treatment strategies for diffuse large B-cell lymphoma.,Leukemia & lymphoma,,10.1080/10428194.2017.1390230,29065744,,,,,,
ReddyNM201729045503,article,"Reddy, NM and Thieblemont, C",2017,Maintenance therapy following induction chemoimmunotherapy in patients with diffuse large B-cell lymphoma: current perspective.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdx358,29045503,,,,,,
GleesonM201728961838,article,"Gleeson, M and Counsell, N and Cunningham, D and Chadwick, N and Lawrie, A and Hawkes, EA and McMillan, A and Ardeshna, KM and Jack, A and Smith, P and Mouncey, P and Pocock, C and Radford, JA and Davies, J and Turner, D and Kruger, A and Johnson, P and Gambell, J and Linch, D",2017,Central nervous system relapse of diffuse large B-cell lymphoma in the rituximab era: results of the UK NCRI R-CHOP-14 versus 21 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdx353,28961838,,,,,,
LugtenburgP201728935843,article,"Lugtenburg, P and Avivi, I and Berenschot, H and Ilhan, O and Marolleau, JP and Nagler, A and Rueda, A and Tani, M and Turgut, M and Osborne, S and Smith, R and Pfreundschuh, M",2017,"Efficacy and safety of subcutaneous and intravenous rituximab plus cyclophosphamide, doxorubicin, vincristine, and prednisone in first-line diffuse large B-cell lymphoma: the randomized MabEase study.",Haematologica,,10.3324/haematol.2017.173583,28935843,,,,,,
LeonardJP201728862883,article,"Leonard, JP and Kolibaba, KS and Reeves, JA and Tulpule, A and Flinn, IW and Kolevska, T and Robles, R and Flowers, CR and Collins, R and DiBella, NJ and Papish, SW and Venugopal, P and Horodner, A and Tabatabai, A and Hajdenberg, J and Park, J and Neuwirth, R and Mulligan, G and Suryanarayan, K and Esseltine, DL and de Vos, S",2017,Randomized Phase II Study of R-CHOP With or Without Bortezomib in Previously Untreated Patients With Non-Germinal Center B-Cell-Like Diffuse Large B-Cell Lymphoma.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2017.73.2784,28862883,,,,,,
VitoloU201728796588,article,"Vitolo, U and Trněný, M and Belada, D and Burke, JM and Carella, AM and Chua, N and Abrisqueta, P and Demeter, J and Flinn, I and Hong, X and Kim, WS and Pinto, A and Shi, YK and Tatsumi, Y and Oestergaard, MZ and Wenger, M and Fingerle-Rowson, G and Catalani, O and Nielsen, T and Martelli, M and Sehn, LH",2017,"Obinutuzumab or Rituximab Plus Cyclophosphamide, Doxorubicin, Vincristine, and Prednisone in Previously Untreated Diffuse Large B-Cell Lymphoma.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2017.73.3402,28796588,,,,,,
ChiappellaA201728668386,article,"Chiappella, A and Martelli, M and Angelucci, E and Brusamolino, E and Evangelista, A and Carella, AM and Stelitano, C and Rossi, G and Balzarotti, M and Merli, F and Gaidano, G and Pavone, V and Rigacci, L and Zaja, F and D'Arco, A and Cascavilla, N and Russo, E and Castellino, A and Gotti, M and Congiu, AG and Cabras, MG and Tucci, A and Agostinelli, C and Ciccone, G and Pileri, SA and Vitolo, U",2017,"Rituximab-dose-dense chemotherapy with or without high-dose chemotherapy plus autologous stem-cell transplantation in high-risk diffuse large B-cell lymphoma (DLCL04): final results of a multicentre, open-label, randomised, controlled, phase 3 study.",The Lancet. Oncology,,10.1016/S1470-2045(17)30444-8,28668386,,,,,,
ZenzT201728614910,article,"Zenz, T and Kreuz, M and Fuge, M and Klapper, W and Horn, H and Staiger, AM and Winter, D and Helfrich, H and Huellein, J and Hansmann, ML and Stein, H and Feller, A and Möller, P and Schmitz, N and Trümper, L and Loeffler, M and Siebert, R and Rosenwald, A and Ott, G and Pfreundschuh, M and Stilgenbauer, S",2017,TP53 mutation and survival in aggressive B cell lymphoma.,International journal of cancer,,10.1002/ijc.30838,28614910,,,,,,
ThieblemontC201728426350,article,"Thieblemont, C and Tilly, H and Gomes da Silva, M and Casasnovas, RO and Fruchart, C and Morschhauser, F and Haioun, C and Lazarovici, J and Grosicka, A and Perrot, A and Trotman, J and Sebban, C and Caballero, D and Greil, R and van Eygen, K and Cohen, AM and Gonzalez, H and Bouabdallah, R and Oberic, L and Corront, B and Choufi, B and Lopez-Guillermo, A and Catalano, J and Van Hoof, A and Briere, J and Cabeçadas, J and Salles, G and Gaulard, P and Bosly, A and Coiffier, B",2017,"Lenalidomide Maintenance Compared With Placebo in Responding Elderly Patients With Diffuse Large B-Cell Lymphoma Treated With First-Line Rituximab Plus Cyclophosphamide, Doxorubicin, Vincristine, and Prednisone.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2017.72.6984,28426350,,,,,,
KhnlA201728398499,article,"Kühnl, A and Cunningham, D and Counsell, N and Hawkes, EA and Qian, W and Smith, P and Chadwick, N and Lawrie, A and Mouncey, P and Jack, A and Pocock, C and Ardeshna, KM and Radford, J and McMillan, A and Davies, J and Turner, D and Kruger, A and Johnson, PW and Gambell, J and Rosenwald, A and Ott, G and Horn, H and Ziepert, M and Pfreundschuh, M and Linch, D",2017,Outcome of elderly patients with diffuse large B-cell lymphoma treated with R-CHOP: results from the UK NCRI R-CHOP14v21 trial with combined analysis of molecular characteristics with the DSHNHL RICOVER-60 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdx128,28398499,,,,,,
SoyerN201728263496,article,"Soyer, N and Yilmaz, AF and Özsan, N and Şahin, F and Saydam, G and Tombuloğlu, M and Hekimgil, M and Vural, F",2017,Retrospective analysis of primary gastric diffuse largeB-cell lymphoma: a single center study from Turkey.,Turkish journal of medical sciences,,10.3906/sag-1510-40,28263496,,,,,,
CortelazzoS201628199143,article,"Cortelazzo, S and Tarella, C and Gianni, AM and Ladetto, M and Barbui, AM and Rossi, A and Gritti, G and Corradini, P and Di Nicola, M and Patti, C and Mulé, A and Zanni, M and Zoli, V and Billio, A and Piccin, A and Negri, G and Castellino, C and Di Raimondo, F and Ferreri, AJ and Benedetti, F and La Nasa, G and Gini, G and Trentin, L and Frezzato, M and Flenghi, L and Falorio, S and Chilosi, M and Bruna, R and Tabanelli, V and Pileri, S and Masciulli, A and Delaini, F and Boschini, C and Rambaldi, A",2016,Randomized Trial Comparing R-CHOP Versus High-Dose Sequential Chemotherapy in High-Risk Patients With Diffuse Large B-Cell Lymphomas.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2016.67.2980,28199143,,,,,,
RummelM201728031173,article,"Rummel, M and Kim, TM and Aversa, F and Brugger, W and Capochiani, E and Plenteda, C and Re, F and Trask, P and Osborne, S and Smith, R and Grigg, A",2017,"Preference for subcutaneous or intravenous administration of rituximab among patients with untreated CD20+ diffuse large B-cell lymphoma or follicular lymphoma: results from a prospective, randomized, open-label, crossover study (PrefMab).",Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdw685,28031173,,,,,,
vanImhoffGW201728029326,article,"van Imhoff, GW and McMillan, A and Matasar, MJ and Radford, J and Ardeshna, KM and Kuliczkowski, K and Kim, W and Hong, X and Goerloev, JS and Davies, A and Barrigón, MDC and Ogura, M and Leppä, S and Fennessy, M and Liao, Q and van der Holt, B and Lisby, S and Hagenbeek, A",2017,Ofatumumab Versus Rituximab Salvage Chemoimmunotherapy in Relapsed or Refractory Diffuse Large B-Cell Lymphoma: The ORCHARRD Study.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2016.69.0198,28029326,,,,,,
MocciaAA201727813427,article,"Moccia, AA and Zucca, E and Ghielmini, M",2017,Is there a role for a maintenance rituximab in indolent lymphoproliferative diseases other than follicular lymphoma?,Leukemia & lymphoma,,10.1080/10428194.2016.1248963,27813427,,,,,,
WuJ201627460571,article,"Wu, J and Song, Y and Su, L and Xu, L and Chen, T and Zhao, Z and Zhang, M and Li, W and Hu, Y and Zhang, X and Gao, Y and Niu, Z and Feng, R and Wang, W and Peng, J and Li, X and Ouyang, X and Wu, C and Zhang, W and Zeng, Y and Xiao, Z and Liang, Y and Zhuang, Y and Wang, J and Sun, Z and Bai, H and Cui, T and Feng, J",2016,"Rituximab plus chemotherapy as first-line treatment in Chinese patients with diffuse large B-cell lymphoma in routine practice: a prospective, multicentre, non-interventional study.",BMC cancer,,10.1186/s12885-016-2523-7,27460571,,,,,,
CrumpM201627217449,article,"Crump, M and Leppä, S and Fayad, L and Lee, JJ and Di Rocco, A and Ogura, M and Hagberg, H and Schnell, F and Rifkin, R and Mackensen, A and Offner, F and Pinter-Brown, L and Smith, S and Tobinai, K and Yeh, SP and Hsi, ED and Nguyen, T and Shi, P and Hahka-Kemppinen, M and Thornton, D and Lin, B and Kahl, B and Schmitz, N and Savage, KJ and Habermann, T",2016,"Randomized, Double-Blind, Phase III Trial of Enzastaurin Versus Placebo in Patients Achieving Remission After First-Line Therapy for High-Risk Diffuse Large B-Cell Lymphoma.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2015.65.7171,27217449,,,,,,
JurczakW201627178351,article,"Jurczak, W and Bryk, AH and Mensah, P and Gałązka, K and Trofimiuk-Müldner, M and Wyrobek, Ł and Sawiec, A and Skotnicki, AB",2016,Single-agent MOR208 salvage and maintenance therapy in a patient with refractory/relapsing diffuse large B-cell lymphoma: a case report.,Journal of medical case reports,,10.1186/s13256-016-0875-x,27178351,,,,,,
BeladaD201627093976,article,"Belada, D and Georgiev, P and Dakhil, S and Inhorn, LF and Andorsky, D and Beck, JT and Quick, D and Pettengell, R and Daly, R and Dean, JP and Pavlyuk, M and Failloux, N and Hübel, K",2016,Pixantrone-rituximab versus gemcitabine-rituximab in relapsed/refractory aggressive non-Hodgkin lymphoma.,"Future oncology (London, England)",,10.2217/fon-2016-0137,27093976,,,,,,
NowakowskiGS201627089170,article,"Nowakowski, GS and Chiappella, A and Witzig, TE and Spina, M and Gascoyne, RD and Zhang, L and Flament, J and Repici, J and Vitolo, U",2016,ROBUST: Lenalidomide-R-CHOP versus placebo-R-CHOP in previously untreated ABC-type diffuse large B-cell lymphoma.,"Future oncology (London, England)",,10.2217/fon-2016-0130,27089170,,,,,,
XueK201627081036,article,"Xue, K and Gu, JJ and Zhang, Q and Liu, X and Wang, J and Li, XQ and Luo, J and Hernandez-Ilizaliturri, FJ and Fernandez, SF and Czuczman, MS and Cao, J and Hong, X and Guo, Y",2016,Cardiotoxicity as indicated by LVEF and troponin T sensitivity following two anthracycline-based regimens in lymphoma: Results from a randomized prospective clinical trial.,Oncotarget,,10.18632/oncotarget.8685,27081036,,,,,,
unknown201627007007,article,,2016,Randomized Phase 2 Open-Label Study of R-CHOP ± Bortezomib in Patients (Pts) With Untreated Non-Germinal Center B-Cell-like (Non-GCB) Subtype Diffuse Large Cell Lymphoma (DLBCL): Results From the Pyramid Trial (NCT00931918).,Clinical advances in hematology & oncology : H&O,,,27007007,,,,,,
FridrikMA201626990931,article,"Fridrik, MA and Jaeger, U and Petzer, A and Willenbacher, W and Keil, F and Lang, A and Andel, J and Burgstaller, S and Krieger, O and Oberaigner, W and Sihorsch, K and Greil, R",2016,"Cardiotoxicity with rituximab, cyclophosphamide, non-pegylated liposomal doxorubicin, vincristine and prednisolone compared to rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisolone in frontline treatment of patients with diffuse large B-cell lymphoma: A randomised phase-III study from the Austrian Cancer Drug Therapy Working Group [Arbeitsgemeinschaft Medikamentöse Tumortherapie AGMT](NHL-14).","European journal of cancer (Oxford, England : 1990)",,10.1016/j.ejca.2016.02.004,26990931,,,,,,
MengF201526770342,article,"Meng, F and Zhong, D and Zhang, L and Shao, Y and Ma, Q",2015,Efficacy and safety of rituximab combined with chemotherapy in the treatment of diffuse large B-cell lymphoma: a meta-analysis.,International journal of clinical and experimental medicine,,,26770342,,,,,,
PytlkR201526489504,article,"Pytlík, R and Trněný, M",2015,[Diffuse Large B cell Lymphoma -  Modern Dia-gnostics and Molecularly Targeted Treatment].,Klinicka onkologie : casopis Ceske a Slovenske onkologicke spolecnosti,,,26489504,,,,,,
CopieBergmanC201526373676,article,"Copie-Bergman, C and Cuillière-Dartigues, P and Baia, M and Briere, J and Delarue, R and Canioni, D and Salles, G and Parrens, M and Belhadj, K and Fabiani, B and Recher, C and Petrella, T and Ketterer, N and Peyrade, F and Haioun, C and Nagel, I and Siebert, R and Jardin, F and Leroy, K and Jais, JP and Tilly, H and Molina, TJ and Gaulard, P",2015,MYC-IG rearrangements are negative predictors of survival in DLBCL patients treated with immunochemotherapy: a GELA/LYSA study.,Blood,,10.1182/blood-2015-05-647602,26373676,,,,,,
JurczakW201526334344,article,"Jurczak, W and Ochrem, B and Giza, A and Zimowska-Curyło, D and Górecki, T and Boguradzki, P and Knopińska-Posłuszny, W and Stella-Hołowiecka, B and Walewski, J and Joks, M and Wróbel, T and Zaucha, JM",2015,Role of rituximab in the first-line therapy of high-risk diffuse large B-cell lymphoma: a retrospective analysis by the Polish Lymphoma Research Group.,Polskie Archiwum Medycyny Wewnetrznej,,10.20452/pamw.3113,26334344,,,,,,
OffnerF201526232170,article,"Offner, F and Samoilova, O and Osmanov, E and Eom, HS and Topp, MS and Raposo, J and Pavlov, V and Ricci, D and Chaturvedi, S and Zhu, E and van de Velde, H and Enny, C and Rizo, A and Ferhanoglu, B",2015,"Frontline rituximab, cyclophosphamide, doxorubicin, and prednisone with bortezomib (VR-CAP) or vincristine (R-CHOP) for non-GCB DLBCL.",Blood,,10.1182/blood-2015-03-632430,26232170,,,,,,
RohlfingS201525899891,article,"Rohlfing, S and Aurich, M and Schöning, T and Ho, AD and Witzens-Harig, M",2015,Nonpegylated Liposomal Doxorubicin as a Component of R-CHOP Is an Effective and Safe Alternative to Conventional Doxorubicin in the Treatment of Patients With Diffuse Large B-Cell Lymphoma and Preexisting Cardiac Diseases.,"Clinical lymphoma, myeloma & leukemia",,10.1016/j.clml.2015.03.008,25899891,,,,,,
BozzoliV201525819007,article,"Bozzoli, V and Tisi, MC and Maiolo, E and Alma, E and Bellesi, S and D'Alo', F and Voso, MT and Leone, G and Hohaus, S",2015,Four doses of unpegylated versus one dose of pegylated filgrastim as supportive therapy in R-CHOP-14 for elderly patients with diffuse large B-cell lymphoma.,British journal of haematology,,10.1111/bjh.13358,25819007,,,,,,
EyreTA201525775024,article,"Eyre, TA and Clifford, R and Roberts, C and Boyle, L and Francis, A and Schuh, A and Dutton, SJ",2015,Single arm NCRI phase II study of CHOP in combination with Ofatumumab in induction and maintenance for patients with newly diagnosed Richter's syndrome.,BMC cancer,,10.1186/s12885-015-1048-9,25775024,,,,,,
RenYR201525635435,article,"Ren, YR and Jin, YD and Zhang, ZH and Li, L and Wu, P",2015,Rituximab treatment strategy for patients with diffuse large B-cell lymphoma after first-line therapy: a systematic review and meta-analysis.,Chinese medical journal,,10.4103/0366-6999.150111,25635435,,,,,,
HuangH201425514302,article,"Huang, H and Li, X and Zhu, J and Ye, S and Zhang, H and Wang, W and Wu, X and Peng, J and Xu, B and Lin, Y and Cao, Y and Li, H and Lin, S and Liu, Q and Lin, T",2014,Entecavir vs lamivudine for prevention of hepatitis B virus reactivation among patients with untreated diffuse large B-cell lymphoma receiving R-CHOP chemotherapy: a randomized clinical trial.,JAMA,,10.1001/jama.2014.15704,25514302,,,,,,
FruchartC201425072780,article,"Fruchart, C and Tilly, H and Morschhauser, F and Ghesquières, H and Bouteloup, M and Fermé, C and Van Den Neste, E and Bordessoule, D and Bouabdallah, R and Delmer, A and Casasnovas, RO and Ysebaert, L and Ciappuccini, R and Briere, J and Gisselbrecht, C",2014,Upfront consolidation combining yttrium-90 ibritumomab tiuxetan and high-dose therapy with stem cell transplantation in poor-risk patients with diffuse large B cell lymphoma.,Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation,,10.1016/j.bbmt.2014.07.024,25072780,,,,,,
YounesA201425042202,article,"Younes, A and Thieblemont, C and Morschhauser, F and Flinn, I and Friedberg, JW and Amorim, S and Hivert, B and Westin, J and Vermeulen, J and Bandyopadhyay, N and de Vries, R and Balasubramanian, S and Hellemans, P and Smit, JW and Fourneau, N and Oki, Y",2014,"Combination of ibrutinib with rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisone (R-CHOP) for treatment-naive patients with CD20-positive B-cell non-Hodgkin lymphoma: a non-randomised, phase 1b study.",The Lancet. Oncology,,10.1016/S1470-2045(14)70311-0,25042202,,,,,,
SeymourJF201424895339,article,"Seymour, JF and Pfreundschuh, M and Trnĕný, M and Sehn, LH and Catalano, J and Csinady, E and Moore, N and Coiffier, B",2014,R-CHOP with or without bevacizumab in patients with previously untreated diffuse large B-cell lymphoma: final MAIN study outcomes.,Haematologica,,10.3324/haematol.2013.100818,24895339,,,,,,
RossilleD201424732592,article,"Rossille, D and Gressier, M and Damotte, D and Maucort-Boulch, D and Pangault, C and Semana, G and Le Gouill, S and Haioun, C and Tarte, K and Lamy, T and Milpied, N and Fest, T",2014,High level of soluble programmed cell death ligand 1 in blood impacts overall survival in aggressive diffuse large B-Cell lymphoma: results from a French multicenter clinical trial.,Leukemia,,10.1038/leu.2014.137,24732592,,,,,,
DakhilS201424471908,article,"Dakhil, S and Hermann, R and Schreeder, MT and Gregory, SA and Monte, M and Windsor, KS and Hurst, D and Chai, A and Brewster, M and Richards, P",2014,Phase III safety study of rituximab administered as a 90-minute infusion in patients with previously untreated diffuse large B-cell and follicular lymphoma.,Leukemia & lymphoma,,10.3109/10428194.2013.877135,24471908,,,,,,
WestinJ201324236792,article,"Westin, J and Hagemeister, F",2013,R-CHOP every 21 days for diffuse large B-cell lymphoma: still the standard of care?,Journal of comparative effectiveness research,,10.2217/cer.13.76,24236792,,,,,,
HagemeisterF201323802738,article,"Hagemeister, F and Rodriguez, MA and Deitcher, SR and Younes, A and Fayad, L and Goy, A and Dang, NH and Forman, A and McLaughlin, P and Medeiros, LJ and Pro, B and Romaguera, J and Samaniego, F and Silverman, JA and Sarris, A and Cabanillas, F",2013,"Long term results of a phase 2 study of vincristine sulfate liposome injection (Marqibo(®) ) substituted for non-liposomal vincristine in cyclophosphamide, doxorubicin, vincristine, prednisone with or without rituximab for patients with untreated aggressive non-Hodgkin lymphomas.",British journal of haematology,,10.1111/bjh.12446,23802738,,,,,,
CunninghamD201323615461,article,"Cunningham, D and Hawkes, EA and Jack, A and Qian, W and Smith, P and Mouncey, P and Pocock, C and Ardeshna, KM and Radford, JA and McMillan, A and Davies, J and Turner, D and Kruger, A and Johnson, P and Gambell, J and Linch, D",2013,"Rituximab plus cyclophosphamide, doxorubicin, vincristine, and prednisolone in patients with newly diagnosed diffuse large B-cell non-Hodgkin lymphoma: a phase 3 comparison of dose intensification with 14-day versus 21-day cycles.","Lancet (London, England)",,10.1016/S0140-6736(13)60313-X,23615461,,,,,,
DelarueR201323578722,article,"Delarue, R and Tilly, H and Mounier, N and Petrella, T and Salles, G and Thieblemont, C and Bologna, S and Ghesquières, H and Hacini, M and Fruchart, C and Ysebaert, L and Fermé, C and Casasnovas, O and Van Hoof, A and Thyss, A and Delmer, A and Fitoussi, O and Molina, TJ and Haioun, C and Bosly, A",2013,Dose-dense rituximab-CHOP compared with standard rituximab-CHOP in elderly patients with diffuse large B-cell lymphoma (the LNH03-6B study): a randomised phase 3 trial.,The Lancet. Oncology,,10.1016/S1470-2045(13)70122-0,23578722,,,,,,
GmanAM201323529311,article,"Găman, AM",2013,"Follicular non-Hodgkin's lymphoma: correlation between histology, pathophysiology, cytogenetic, prognostic factors, treatment, survival.",Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie,,,23529311,,,,,,
ShiZ201323445367,article,"Shi, Z and Esiashvili, N and Flowers, C and Das, S and Khan, MK",2013,Renewed interest in the role of consolidative radiotherapy in advanced stage diffuse large B-cell lymphoma.,Leukemia & lymphoma,,10.3109/10428194.2013.779687,23445367,,,,,,
MartelliM201323375551,article,"Martelli, M and Ferreri, AJ and Agostinelli, C and Di Rocco, A and Pfreundschuh, M and Pileri, SA",2013,Diffuse large B-cell lymphoma.,Critical reviews in oncology/hematology,,10.1016/j.critrevonc.2012.12.009,23375551,,,,,,
OkamotoA201323320957,article,"Okamoto, A and Yanada, M and Inaguma, Y and Tokuda, M and Morishima, S and Kanie, T and Yamamoto, Y and Tsuzuki, M and Akatsuka, Y and Mizuta, S and Okamoto, M and Emi, N",2013,Differences in outcome for consecutive patients with diffuse large B-cell lymphoma before and after the advent of rituximab: a single-center experience.,"Hematology (Amsterdam, Netherlands)",,10.1179/1607845412Y.0000000045,23320957,,,,,,
KettererN201323235801,article,"Ketterer, N and Coiffier, B and Thieblemont, C and Fermé, C and Brière, J and Casasnovas, O and Bologna, S and Christian, B and Connerotte, T and Récher, C and Bordessoule, D and Fruchart, C and Delarue, R and Bonnet, C and Morschhauser, F and Anglaret, B and Soussain, C and Fabiani, B and Tilly, H and Haioun, C",2013,Phase III study of ACVBP versus ACVBP plus rituximab for patients with localized low-risk diffuse large B-cell lymphoma (LNH03-1B).,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mds600,23235801,,,,,,
MichalletAS201222759738,article,"Michallet, AS and Lebras, L and Coiffier, B",2012,Maintenance therapy in diffuse large B-cell lymphoma.,Current opinion in oncology,,10.1097/CCO.0b013e3283562036,22759738,,,,,,
AnsellSM201222674570,article,"Ansell, SM and Maurer, MJ and Ziesmer, SC and Slager, SL and Habermann, TM and Link, BK and Witzig, TE and Macon, WR and Dogan, A and Cerhan, JR and Novak, AJ",2012,Elevated pretreatment serum levels of interferon-inducible protein-10 (CXCL10) predict disease relapse and prognosis in diffuse large B-cell lymphoma patients.,American journal of hematology,,10.1002/ajh.23259,22674570,,,,,,
BirnbaumT201222570142,article,"Birnbaum, T and Stadler, EA and von Baumgarten, L and Straube, A",2012,Rituximab significantly improves complete response rate in patients with primary CNS lymphoma.,Journal of neuro-oncology,,10.1007/s11060-012-0891-7,22570142,,,,,,
FowlerNH201122346327,article,"Fowler, NH",2011,Role of maintenance rituximab (rituxan) therapy in the treatment of follicular lymphoma.,P & T : a peer-reviewed journal for formulary management,,,22346327,,,,,,
RcherC201122118442,article,"Récher, C and Coiffier, B and Haioun, C and Molina, TJ and Fermé, C and Casasnovas, O and Thiéblemont, C and Bosly, A and Laurent, G and Morschhauser, F and Ghesquières, H and Jardin, F and Bologna, S and Fruchart, C and Corront, B and Gabarre, J and Bonnet, C and Janvier, M and Canioni, D and Jais, JP and Salles, G and Tilly, H",2011,Intensified chemotherapy with ACVBP plus rituximab versus standard CHOP plus rituximab for the treatment of diffuse large B-cell lymphoma (LNH03-2B): an open-label randomised phase 3 trial.,"Lancet (London, England)",,10.1016/S0140-6736(11)61040-4,22118442,,,,,,
LinchDC201221923642,article,"Linch, DC",2012,Burkitt lymphoma in adults.,British journal of haematology,,10.1111/j.1365-2141.2011.08877.x,21923642,,,,,,
